datapoint_id,batch_id,fixture_id,output_artifact,json_pointer,dom_selector,language,canonical_value,value_sha256,data_type,derivation_type,source_artifact,source_row_or_locator,source_url,source_accessed_at,source_sha256,upstream_datapoint_ids,pipeline_sha256,model_version,git_commit,freshness_cutoff,conditional_status,mission_version,mission_sha256,owner_subagent_id,owner_result,owner_evidence,replication_1_subagent_id,replication_1_status,replication_1_evidence,replication_2_subagent_id,replication_2_status,replication_2_evidence,editor_subagent_id,editor_status,editor_evidence,final_status
e81373d15f520ad47a2c,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/research/weather_venue_notes,"[data-json-pointer=""/predictions/4/research/weather_venue_notes""]",neutral,"""Houston Stadium is NRG Stadium, a retractable-roof, climate-controlled venue. A roof decision and reliable match-time external-weather forecast were unavailable by the cutoff.""",bf6a552f72bfef93806822b4f053eb2cf5e96c30ba2fc4f0e8e9da1bc795b1e3,str,derived,wc_research_june22_27.csv,2026-06-23-por-uzb,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/match-center,2026-06-21T23:47:58-05:00,1e7310c443256c70a9c31afebda811a04c557f7f88c59f5514da49128b88d22d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
8c4531263988072eb009,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/risk_notes/en/0,"[data-json-pointer=""/predictions/4/risk_notes/en/0""]",neutral,"""Football outcomes remain high variance even when expected value is positive.""",f5cdf9cb44309d32c8a995a497bc97c9ee38cfab48bc792caed0d874f835e1f5,str,derived,wc_june22_27_pipeline.py,/predictions/4/risk_notes/en/0,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
033dc59c80b7a5453ae9,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/risk_notes/en/1,"[data-json-pointer=""/predictions/4/risk_notes/en/1""]",neutral,"""Late lineup, injury, tactical, weather, or motivation changes can invalidate the estimate.""",7c331b90295a335f6b60b0c247abd2b1d48f93808eb77add58eaa14d96bad6a3,str,derived,wc_june22_27_pipeline.py,/predictions/4/risk_notes/en/1,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
71448855a3c1dcd8b0e9,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/risk_notes/en/2,"[data-json-pointer=""/predictions/4/risk_notes/en/2""]",neutral,"""Re-check the exact app price before any decision; moved odds change expected value.""",0b230df906ea95ddae088f38e8c115ff4a1f1c5105e13342e9885ca583994f4e,str,derived,wc_june22_27_pipeline.py,/predictions/4/risk_notes/en/2,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
df4799e083701e0b9f14,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/risk_notes/es/0,"[data-json-pointer=""/predictions/4/risk_notes/es/0""]",neutral,"""Los resultados de fútbol siguen teniendo alta varianza aunque el valor esperado sea positivo.""",26f126ce5cb8b3009f6719d7507c75cfa3d1c78e08496a45e18925b96df072ef,str,derived,wc_june22_27_pipeline.py,/predictions/4/risk_notes/es/0,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
57a19349945e8c5a9d29,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/risk_notes/es/1,"[data-json-pointer=""/predictions/4/risk_notes/es/1""]",neutral,"""Cambios tardíos de alineación, lesión, táctica, clima o motivación pueden invalidar la estimación.""",9a0c345f65093197f701732dd62ca3c00f5cacf681ce61b87de3b041f68d5490,str,derived,wc_june22_27_pipeline.py,/predictions/4/risk_notes/es/1,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
74b6feae65f214102256,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/risk_notes/es/2,"[data-json-pointer=""/predictions/4/risk_notes/es/2""]",neutral,"""Vuelve a revisar la cuota exacta en la app; un cambio de cuota cambia el valor esperado.""",e15b25d76711e0cdbd86d950b09cef1304f933e3cafead7df74dcae51515f12d,str,derived,wc_june22_27_pipeline.py,/predictions/4/risk_notes/es/2,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
7a4adce0e07252a24513,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/supported_markets_evaluated,"[data-json-pointer=""/predictions/4/supported_markets_evaluated""]",neutral,3,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,int,derived,wc_june22_27_pipeline.py,/predictions/4/supported_markets_evaluated,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
93436105ed47ba21d126,2026-06-22_2026-06-27,2026-06-23-por-uzb,wc_june22_27_predictions.json,/predictions/4/venue,"[data-json-pointer=""/predictions/4/venue""]",neutral,"""Houston Stadium, Houston, Texas, USA""",dddd078b08f706d8f3769f7c2e27ee31f412e9c4109ac3918ac1f181db8034f0,str,derived,wc_2026_matches_june_22-27.csv,2026-06-23-por-uzb,,2026-06-21T23:59:00-05:00,5c8f68a44f90ce000568d0618046d45cedd07557d1ee175162f3a86459af0a2d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
656f2fd81c40a2736e43,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/expected_goals/team_a,"[data-json-pointer=""/predictions/5/expected_goals/team_a""]",neutral,1.845,bcc1d9ebbf10ce0a605ee582ec398ddf39f4c1f22cac2f4181d02cacd2f0c1c6,float,derived,wc_june22_27_model_dataset.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,0f136c404146c43bf0e826b52ff2419d25b4ae34d06a94a36a85c6b8474d7bc6,/model/calibration;/model/mu_production,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
b02e85f29a723b51a75f,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/expected_goals/team_b,"[data-json-pointer=""/predictions/5/expected_goals/team_b""]",neutral,0.738,d1318066c8694e304c408c2b4f656c3e50aac8ba296659fd76e0b2bfd9f8daf2,float,derived,wc_june22_27_model_dataset.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,0f136c404146c43bf0e826b52ff2419d25b4ae34d06a94a36a85c6b8474d7bc6,/model/calibration;/model/mu_production,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
7e817c8567b51a56f68e,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/fixture/en,"[data-json-pointer=""/predictions/5/fixture/en""]",en,"""England vs Ghana""",417cb820b3ae324327a527def9bd4591a966396f8f501cc9dcdd725c650d9c2b,str,derived,wc_2026_matches_june_22-27.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,5c8f68a44f90ce000568d0618046d45cedd07557d1ee175162f3a86459af0a2d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
c8965ef52fe9ac0ae9d9,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/fixture/es,"[data-json-pointer=""/predictions/5/fixture/es""]",es,"""Inglaterra vs Ghana""",1f91f2350aa958267edda81d7afe5e2ac0e553ead3a1dfc39d2e2ad6df2a5d67,str,derived,wc_2026_matches_june_22-27.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,5c8f68a44f90ce000568d0618046d45cedd07557d1ee175162f3a86459af0a2d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
24e48c4b7c60bef99012,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/fixture_id,"[data-json-pointer=""/predictions/5/fixture_id""]",neutral,"""2026-06-23-eng-gha""",ce4825e1c34ddf425e79fcbf3a7a81096fd77f942d3cf60185fabb99a16b9339,str,derived,wc_2026_matches_june_22-27.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,5c8f68a44f90ce000568d0618046d45cedd07557d1ee175162f3a86459af0a2d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
640d7a6255a306176eae,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/freshness_status,"[data-json-pointer=""/predictions/5/freshness_status""]",neutral,"""current_snapshot""",9b48aacb627220100427a56b5384e08918b29d77b20cf464022af80e0edbc4bb,str,derived,wc_june22_27_pipeline.py,/predictions/5/freshness_status,,2026-06-21T23:59:00-05:00,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,/model/pipeline_sha256,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
1de464d465ab89adabb9,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/group,"[data-json-pointer=""/predictions/5/group""]",neutral,"""L""",8463f556f97cf8fdcda977c053a5ff1b530500723772b0f884160d04256ad2fa,str,derived,wc_2026_matches_june_22-27.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,5c8f68a44f90ce000568d0618046d45cedd07557d1ee175162f3a86459af0a2d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
18066cafddb51d43930d,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/kickoff_lima,"[data-json-pointer=""/predictions/5/kickoff_lima""]",neutral,"""2026-06-23T15:00:00-05:00""",c6062d6c469025bd0450f36a8622f0e938ed3a440bfbbd2e6a03716b9c1fba4d,str,derived,wc_2026_matches_june_22-27.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,5c8f68a44f90ce000568d0618046d45cedd07557d1ee175162f3a86459af0a2d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
101fe81ebf8e218fc846,2026-06-22_2026-06-27,2026-06-23-eng-gha,wc_june22_27_predictions.json,/predictions/5/kickoff_utc,"[data-json-pointer=""/predictions/5/kickoff_utc""]",neutral,"""2026-06-23T20:00:00Z""",f6c1f7360855cb02b043884ee5b4f177b32dd8b98fa7eb5e6577f11a9e13ac7f,str,derived,wc_2026_matches_june_22-27.csv,2026-06-23-eng-gha,,2026-06-21T23:59:00-05:00,5c8f68a44f90ce000568d0618046d45cedd07557d1ee175162f3a86459af0a2d,,71b5e149b0884d081fdb12b87e513a971ce44532bbc2971a7b3ac68bc69eef3e,june22_27_integrity_v1,PENDING_CORRECTED_RELEASE,2026-06-21T23:59:00-05:00,current_snapshot,v1,348ee792159487dd60bec43a05dc7df6cc72356e646458e819107590821bac89,019eefef-6d6d-7550-98c9-f22314357e29,PASS,"Independent model/backtest audit: holdout metrics, policy, hashes, no 1.10 near-certain bet.",019ef029-089c-7e72-9a44-4d21cb9e2af7,PASS,"Isolated rebuild and 1,565-leaf manifest coverage passed; hashes, distinct roles, fail-closed behavior, 32 fixtures, policy and freshness reproduced.",019ef029-1b89-7eb1-9112-678204b56464,PASS,"Byte-identical nine-artifact rebuild, chronology/holdout, calibration, hashes, 32 fixtures and deterministic 1,565-leaf all-PASS manifest simulation verified.",019ef029-2ef9-71a3-b8bc-3b5d90a32306,PASS,Final element-by-element corrected-report audit passed with no remaining editor/UIUX blocker.,PASS
