event_id,competition,season,kickoff_utc,home_team,away_team,bookmaker,market_family,market_period,line,selection,decimal_odds,snapshot_time_utc,bookmaker_update_time_utc,minutes_before_kickoff,evidence_class,is_primary_validation_eligible,result_home_goals,result_away_goals,settlement,source_provider,source_url,source_locator,retrieved_at_utc,raw_sha256,license_note
WC_2018_GROUP_009,WC_2018_GROUP,2018,2018-06-17T00:00:00+00:00,GER,MEX,unknown_or_aggregate,1x2,full_time,,away,8.0,,,,legacy_proxy_unknown_timestamp,false,0,1,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_009:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_009,WC_2018_GROUP,2018,2018-06-17T00:00:00+00:00,GER,MEX,unknown_or_aggregate,1x2,full_time,,draw,4.5,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_009:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_009,WC_2018_GROUP,2018,2018-06-17T00:00:00+00:00,GER,MEX,unknown_or_aggregate,1x2,full_time,,home,1.4,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_009:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_010,WC_2018_GROUP,2018,2018-06-17T00:00:00+00:00,BRA,SUI,unknown_or_aggregate,1x2,full_time,,away,7.5,,,,legacy_proxy_unknown_timestamp,false,1,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_010:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_010,WC_2018_GROUP,2018,2018-06-17T00:00:00+00:00,BRA,SUI,unknown_or_aggregate,1x2,full_time,,draw,4.2,,,,legacy_proxy_unknown_timestamp,false,1,1,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_010:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_010,WC_2018_GROUP,2018,2018-06-17T00:00:00+00:00,BRA,SUI,unknown_or_aggregate,1x2,full_time,,home,1.45,,,,legacy_proxy_unknown_timestamp,false,1,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_010:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_011,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,SWE,KOR,unknown_or_aggregate,1x2,full_time,,away,3.6,,,,legacy_proxy_unknown_timestamp,false,1,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_011:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_011,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,SWE,KOR,unknown_or_aggregate,1x2,full_time,,draw,3.2,,,,legacy_proxy_unknown_timestamp,false,1,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_011:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_011,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,SWE,KOR,unknown_or_aggregate,1x2,full_time,,home,2.1,,,,legacy_proxy_unknown_timestamp,false,1,0,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_011:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_012,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,BEL,PAN,unknown_or_aggregate,1x2,full_time,,away,12.0,,,,legacy_proxy_unknown_timestamp,false,3,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_012:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_012,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,BEL,PAN,unknown_or_aggregate,1x2,full_time,,draw,6.0,,,,legacy_proxy_unknown_timestamp,false,3,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_012:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_012,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,BEL,PAN,unknown_or_aggregate,1x2,full_time,,home,1.25,,,,legacy_proxy_unknown_timestamp,false,3,0,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_012:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_013,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,TUN,ENG,unknown_or_aggregate,1x2,full_time,,away,1.5,,,,legacy_proxy_unknown_timestamp,false,1,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_013:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_013,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,TUN,ENG,unknown_or_aggregate,1x2,full_time,,draw,4.2,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_013:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_013,WC_2018_GROUP,2018,2018-06-18T00:00:00+00:00,TUN,ENG,unknown_or_aggregate,1x2,full_time,,home,7.0,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_013:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_014,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,COL,JPN,unknown_or_aggregate,1x2,full_time,,away,5.0,,,,legacy_proxy_unknown_timestamp,false,1,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_014:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_014,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,COL,JPN,unknown_or_aggregate,1x2,full_time,,draw,3.5,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_014:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_014,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,COL,JPN,unknown_or_aggregate,1x2,full_time,,home,1.75,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_014:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_015,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,POL,SEN,unknown_or_aggregate,1x2,full_time,,away,4.0,,,,legacy_proxy_unknown_timestamp,false,1,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_015:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_015,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,POL,SEN,unknown_or_aggregate,1x2,full_time,,draw,3.3,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_015:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_015,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,POL,SEN,unknown_or_aggregate,1x2,full_time,,home,2.0,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_015:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_016,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,RUS,EGY,unknown_or_aggregate,1x2,full_time,,away,5.5,,,,legacy_proxy_unknown_timestamp,false,3,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_016:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_016,WC_2018_GROUP,2018,2018-06-19T00:00:00+00:00,RUS,EGY,unknown_or_aggregate,1x2,full_time,,draw,3.6,,,,legacy_proxy_unknown_timestamp,false,3,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_016:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
